STATIONS_ID;MESS_DATUM;QN_8;V_N_I; V_N;eor
       4931;2026011013;    3;   I;   6;eor
       4931;2026011014;    3;   I;  -1;eor
       4931;2026011015;    3;   I;   8;eor
       4931;2026011016;    3;   I;   6;eor
       4931;2026011017;    3;   I;   8;eor
       4931;2026011018;    3;   I;   8;eor
       4931;2026011019;    3;   I;   8;eor
       4931;2026011020;    3;   I;   8;eor
       4931;2026011021;    3;   I;   7;eor
       4931;2026011022;    3;   I;   8;eor
       4931;2026011023;    3;   I;   8;eor
       4931;2026011100;    3;   I;   8;eor
       4931;2026011101;    3;   I;   8;eor
       4931;2026011102;    3;   I;   8;eor
       4931;2026011103;    3;   I;   8;eor
       4931;2026011104;    3;   I;   8;eor
       4931;2026011105;    3;   I;   8;eor
       4931;2026011106;    3;   I;   8;eor
       4931;2026011107;    3;   I;   8;eor
       4931;2026011108;    3;   I;   8;eor
       4931;2026011109;    3;   I;   8;eor
       4931;2026011110;    3;   I;   8;eor
       4931;2026011111;    3;   I;   8;eor
       4931;2026011112;    3;   I;   8;eor
       4931;2026011113;    3;   I;   8;eor
       4931;2026011114;    3;   I;   8;eor
       4931;2026011115;    3;   I;   8;eor
       4931;2026011116;    3;   I;   8;eor
       4931;2026011117;    3;   I;   8;eor
       4931;2026011118;    3;   I;   8;eor
       4931;2026011119;    3;   I;   8;eor
       4931;2026011120;    3;   I;   8;eor
       4931;2026011121;    3;   I;   4;eor
       4931;2026011122;    3;   I;   2;eor
       4931;2026011123;    3;   I;   3;eor
       4931;2026011200;    3;   I;   7;eor
       4931;2026011201;    3;   I;   8;eor
       4931;2026011202;    3;   I;   8;eor
       4931;2026011203;    3;   I;   8;eor
       4931;2026011204;    3;   I;   8;eor
       4931;2026011205;    3;   I;   5;eor
       4931;2026011206;    3;   I;   6;eor
       4931;2026011207;    3;   I;   8;eor
       4931;2026011208;    3;   I;   8;eor
       4931;2026011209;    3;   I;   8;eor
       4931;2026011210;    3;   I;   8;eor
       4931;2026011211;    3;   I;   8;eor
       4931;2026011212;    3;   I;   7;eor
       4931;2026011213;    3;   I;   8;eor
       4931;2026011214;    3;   I;   8;eor
       4931;2026011215;    3;   I;   8;eor
       4931;2026011216;    3;   I;   8;eor
       4931;2026011217;    3;   I;   8;eor
       4931;2026011218;    3;   I;   7;eor
       4931;2026011219;    3;   I;   8;eor
       4931;2026011220;    3;   I;   8;eor
       4931;2026011221;    3;   I;   8;eor
       4931;2026011222;    3;   I;   8;eor
       4931;2026011223;    3;   I;   8;eor
       4931;2026011300;    3;   I;   8;eor
       4931;2026011301;    3;   I;   8;eor
       4931;2026011302;    3;   I;   8;eor
       4931;2026011303;    3;   I;   4;eor
       4931;2026011304;    3;   I;   8;eor
       4931;2026011305;    3;   I;   8;eor
       4931;2026011306;    3;   I;   8;eor
       4931;2026011307;    3;   I;   8;eor
       4931;2026011308;    3;   I;   8;eor
       4931;2026011309;    3;   I;   8;eor
       4931;2026011310;    3;   I;   7;eor
       4931;2026011311;    3;   I;   8;eor
       4931;2026011312;    3;   I;   8;eor
       4931;2026011313;    3;   I;   8;eor
       4931;2026011314;    3;   I;   7;eor
       4931;2026011315;    3;   I;   8;eor
       4931;2026011316;    3;   I;   8;eor
       4931;2026011317;    3;   I;   8;eor
       4931;2026011318;    3;   I;   8;eor
       4931;2026011319;    3;   I;   8;eor
       4931;2026011320;    3;   I;   8;eor
       4931;2026011321;    3;   I;   8;eor
       4931;2026011322;    3;   I;   8;eor
       4931;2026011323;    3;   I;   8;eor
       4931;2026011400;    3;   I;   8;eor
       4931;2026011401;    3;   I;   8;eor
       4931;2026011402;    3;   I;   8;eor
       4931;2026011403;    3;   I;   8;eor
       4931;2026011404;    3;   I;   8;eor
       4931;2026011405;    3;   I;   8;eor
       4931;2026011406;    3;   I;   8;eor
       4931;2026011407;    3;   I;   8;eor
       4931;2026011408;    3;   I;   8;eor
       4931;2026011409;    3;   I;   8;eor
       4931;2026011410;    3;   I;   8;eor
       4931;2026011411;    3;   I;   8;eor
       4931;2026011412;    3;   I;   8;eor
       4931;2026011413;    3;   I;   8;eor
       4931;2026011414;    3;   I;   8;eor
       4931;2026011415;    3;   I;   8;eor
       4931;2026011416;    3;   I;   8;eor
       4931;2026011417;    3;   I;   8;eor
       4931;2026011418;    3;   I;   8;eor
       4931;2026011419;    3;   I;   7;eor
       4931;2026011420;    3;   I;   7;eor
       4931;2026011421;    3;   I;   8;eor
       4931;2026011422;    3;   I;   8;eor
       4931;2026011423;    3;   I;   8;eor
       4931;2026011500;    3;   I;   8;eor
       4931;2026011501;    3;   I;   7;eor
       4931;2026011502;    3;   I;   8;eor
       4931;2026011503;    3;   I;   3;eor
       4931;2026011504;    3;   I;   4;eor
       4931;2026011505;    3;   I;  -1;eor
       4931;2026011506;    3;   I;   5;eor
       4931;2026011507;    3;   I;   8;eor
       4931;2026011508;    3;   I;   7;eor
       4931;2026011509;    3;   I;   7;eor
       4931;2026011510;    3;   I;   8;eor
       4931;2026011511;    3;   I;   3;eor
       4931;2026011512;    3;   I;   1;eor
       4931;2026011513;    3;   I;   0;eor
       4931;2026011514;    3;   I;   0;eor
       4931;2026011515;    3;   I;   0;eor
       4931;2026011516;    3;   I;   2;eor
       4931;2026011517;    3;   I;   6;eor
       4931;2026011518;    3;   I;   6;eor
       4931;2026011519;    3;   I;   8;eor
       4931;2026011520;    3;   I;   8;eor
       4931;2026011521;    3;   I;   8;eor
       4931;2026011522;    3;   I;   8;eor
       4931;2026011523;    3;   I;   8;eor
       4931;2026011600;    3;   I;   8;eor
       4931;2026011601;    3;   I;   8;eor
       4931;2026011602;    3;   I;   8;eor
       4931;2026011603;    3;   I;   8;eor
       4931;2026011604;    3;   I;   1;eor
       4931;2026011605;    3;   I;   1;eor
       4931;2026011606;    3;   I;   1;eor
       4931;2026011607;    3;   I;   1;eor
       4931;2026011608;    3;   I;   0;eor
       4931;2026011609;    3;   I;   0;eor
       4931;2026011610;    3;   I;   0;eor
       4931;2026011611;    3;   I;   0;eor
       4931;2026011612;    3;   I;   3;eor
       4931;2026011613;    3;   I;   1;eor
       4931;2026011614;    3;   I;   3;eor
       4931;2026011615;    3;   I;   3;eor
       4931;2026011616;    3;   I;   4;eor
       4931;2026011617;    3;   I;   6;eor
       4931;2026011618;    3;   I;   6;eor
       4931;2026011619;    3;   I;   8;eor
       4931;2026011620;    3;   I;   8;eor
       4931;2026011621;    3;   I;   8;eor
       4931;2026011622;    3;   I;   8;eor
       4931;2026011623;    3;   I;   8;eor
       4931;2026011700;    3;   I;   8;eor
       4931;2026011701;    3;   I;   8;eor
       4931;2026011702;    3;   I;   7;eor
       4931;2026011703;    3;   I;   8;eor
       4931;2026011704;    3;   I;   7;eor
       4931;2026011705;    3;   I;   8;eor
       4931;2026011706;    3;   I;   8;eor
       4931;2026011707;    3;   I;   8;eor
       4931;2026011708;    3;   I;   8;eor
       4931;2026011709;    3;   I;   8;eor
       4931;2026011710;    3;   I;   8;eor
       4931;2026011711;    3;   I;   7;eor
       4931;2026011712;    3;   I;   7;eor
       4931;2026011713;    3;   I;   7;eor
       4931;2026011714;    3;   I;   6;eor
       4931;2026011715;    3;   I;   4;eor
       4931;2026011716;    3;   I;   8;eor
       4931;2026011717;    3;   I;   8;eor
       4931;2026011718;    3;   I;   8;eor
       4931;2026011719;    3;   I;   7;eor
       4931;2026011720;    3;   I;   3;eor
       4931;2026011721;    3;   I;   7;eor
       4931;2026011722;    3;   I;   7;eor
       4931;2026011723;    3;   I;   7;eor
       4931;2026011800;    3;   I;   8;eor
       4931;2026011801;    3;   I;   7;eor
       4931;2026011802;    3;   I;   7;eor
       4931;2026011803;    3;   I;   7;eor
       4931;2026011804;    3;   I;   8;eor
       4931;2026011805;    3;   I;   8;eor
       4931;2026011806;    3;   I;   8;eor
       4931;2026011807;    3;   I;   8;eor
       4931;2026011808;    3;   I;   7;eor
       4931;2026011809;    3;   I;   8;eor
       4931;2026011810;    3;   I;   8;eor
       4931;2026011811;    3;   I;   8;eor
       4931;2026011812;    3;   I;   8;eor
       4931;2026011813;    3;   I;   8;eor
       4931;2026011814;    3;   I;   8;eor
       4931;2026011815;    3;   I;   8;eor
       4931;2026011816;    3;   I;   7;eor
       4931;2026011817;    3;   I;   8;eor
       4931;2026011818;    3;   I;   8;eor
       4931;2026011819;    3;   I;   8;eor
       4931;2026011820;    3;   I;   8;eor
       4931;2026011821;    3;   I;   0;eor
       4931;2026011822;    3;   I;   0;eor
       4931;2026011823;    3;   I;   0;eor
       4931;2026011900;    3;   I;   7;eor
       4931;2026011901;    3;   I;   8;eor
       4931;2026011902;    3;   I;   8;eor
       4931;2026011903;    3;   I;   8;eor
       4931;2026011904;    3;   I;   8;eor
       4931;2026011905;    3;   I;   8;eor
       4931;2026011906;    3;   I;   8;eor
       4931;2026011907;    3;   I;   8;eor
       4931;2026011908;    3;   I;   8;eor
       4931;2026011909;    3;   I;   8;eor
       4931;2026011910;    3;   I;   8;eor
       4931;2026011911;    3;   I;   7;eor
       4931;2026011912;    3;   I;   5;eor
       4931;2026011913;    3;   I;   0;eor
       4931;2026011914;    3;   I;   0;eor
       4931;2026011915;    3;   I;   0;eor
       4931;2026011916;    3;   I;   0;eor
       4931;2026011917;    3;   I;   5;eor
       4931;2026011918;    3;   I;   5;eor
       4931;2026011919;    3;   I;   0;eor
       4931;2026011920;    3;   I;   2;eor
       4931;2026011921;    3;   I;   0;eor
       4931;2026011922;    3;   I;   0;eor
       4931;2026011923;    3;   I;   0;eor
       4931;2026012000;    3;   I;   0;eor
       4931;2026012001;    3;   I;   2;eor
       4931;2026012002;    3;   I;   2;eor
       4931;2026012003;    3;   I;   4;eor
       4931;2026012004;    3;   I;   0;eor
       4931;2026012005;    3;   I;   8;eor
       4931;2026012006;    3;   I;   7;eor
       4931;2026012007;    3;   I;   0;eor
       4931;2026012008;    3;   I;   1;eor
       4931;2026012009;    3;   I;   0;eor
       4931;2026012010;    3;   I;   0;eor
       4931;2026012011;    3;   I;   0;eor
       4931;2026012012;    3;   I;   0;eor
       4931;2026012013;    3;   I;   0;eor
       4931;2026012014;    3;   I;   0;eor
       4931;2026012015;    3;   I;   0;eor
       4931;2026012016;    3;   I;   0;eor
       4931;2026012017;    3;   I;   0;eor
       4931;2026012018;    3;   I;   0;eor
       4931;2026012019;    3;   I;   2;eor
       4931;2026012020;    3;   I;   7;eor
       4931;2026012021;    3;   I;   0;eor
       4931;2026012022;    3;   I;   4;eor
       4931;2026012023;    3;   I;   5;eor
       4931;2026012100;    3;   I;   0;eor
       4931;2026012101;    3;   I;   0;eor
       4931;2026012102;    3;   I;   0;eor
       4931;2026012103;    3;   I;   0;eor
       4931;2026012104;    3;   I;   0;eor
       4931;2026012105;    3;   I;   1;eor
       4931;2026012106;    3;   I;   0;eor
       4931;2026012107;    3;   I;   0;eor
       4931;2026012108;    3;   I;   0;eor
       4931;2026012109;    3;   I;   0;eor
       4931;2026012110;    3;   I;   0;eor
       4931;2026012111;    3;   I;   0;eor
       4931;2026012112;    3;   I;   0;eor
       4931;2026012113;    3;   I;   2;eor
       4931;2026012114;    3;   I;   3;eor
       4931;2026012115;    3;   I;   0;eor
       4931;2026012116;    3;   I;   4;eor
       4931;2026012117;    3;   I;   0;eor
       4931;2026012118;    3;   I;   0;eor
       4931;2026012119;    3;   I;   0;eor
       4931;2026012120;    3;   I;   0;eor
       4931;2026012121;    3;   I;   0;eor
       4931;2026012122;    3;   I;   0;eor
       4931;2026012123;    3;   I;   0;eor
       4931;2026012200;    3;   I;   0;eor
       4931;2026012201;    3;   I;   0;eor
       4931;2026012202;    3;   I;   0;eor
       4931;2026012203;    3;   I;   0;eor
       4931;2026012204;    3;   I;   0;eor
       4931;2026012205;    3;   I;   0;eor
       4931;2026012206;    3;   I;   2;eor
       4931;2026012207;    3;   I;   8;eor
       4931;2026012208;    3;   I;   8;eor
       4931;2026012209;    3;   I;   3;eor
       4931;2026012210;    3;   I;   8;eor
       4931;2026012211;    3;   I;   4;eor
       4931;2026012212;    3;   I;   8;eor
       4931;2026012213;    3;   I;   8;eor
       4931;2026012214;    3;   I;   7;eor
       4931;2026012215;    3;   I;   8;eor
       4931;2026012216;    3;   I;   8;eor
       4931;2026012217;    3;   I;   8;eor
       4931;2026012218;    3;   I;   8;eor
       4931;2026012219;    3;   I;   8;eor
       4931;2026012220;    3;   I;   8;eor
       4931;2026012221;    3;   I;   8;eor
       4931;2026012222;    3;   I;   8;eor
       4931;2026012223;    3;   I;   8;eor
       4931;2026012300;    3;   I;   8;eor
       4931;2026012301;    3;   I;   5;eor
       4931;2026012302;    3;   I;   8;eor
       4931;2026012303;    3;   I;   8;eor
       4931;2026012304;    3;   I;   8;eor
       4931;2026012305;    3;   I;   8;eor
       4931;2026012306;    3;   I;   8;eor
       4931;2026012307;    3;   I;   8;eor
       4931;2026012308;    3;   I;   7;eor
       4931;2026012309;    3;   I;   7;eor
       4931;2026012310;    3;   I;   2;eor
       4931;2026012311;    3;   I;   3;eor
       4931;2026012312;    3;   I;   3;eor
       4931;2026012313;    3;   I;   7;eor
       4931;2026012314;    3;   I;   8;eor
       4931;2026012315;    3;   I;   8;eor
       4931;2026012316;    3;   I;   7;eor
       4931;2026012317;    3;   I;   7;eor
       4931;2026012318;    3;   I;   7;eor
       4931;2026012319;    3;   I;   8;eor
       4931;2026012320;    3;   I;   7;eor
       4931;2026012321;    3;   I;   5;eor
       4931;2026012322;    3;   I;   2;eor
       4931;2026012323;    3;   I;   3;eor
       4931;2026012400;    3;   I;   5;eor
       4931;2026012401;    3;   I;   0;eor
       4931;2026012402;    3;   I;   1;eor
       4931;2026012403;    3;   I;   0;eor
       4931;2026012404;    3;   I;   7;eor
       4931;2026012405;    3;   I;   7;eor
       4931;2026012406;    3;   I;   8;eor
       4931;2026012407;    3;   I;   8;eor
       4931;2026012408;    3;   I;   8;eor
       4931;2026012409;    3;   I;   8;eor
       4931;2026012410;    3;   I;   3;eor
       4931;2026012411;    3;   I;   3;eor
       4931;2026012412;    3;   I;   3;eor
       4931;2026012413;    3;   I;   0;eor
       4931;2026012414;    3;   I;   0;eor
       4931;2026012415;    3;   I;   8;eor
       4931;2026012416;    3;   I;   7;eor
       4931;2026012417;    3;   I;   7;eor
       4931;2026012418;    3;   I;   0;eor
       4931;2026012419;    3;   I;   2;eor
       4931;2026012420;    3;   I;   6;eor
       4931;2026012421;    3;   I;   6;eor
       4931;2026012422;    3;   I;   8;eor
       4931;2026012423;    3;   I;   8;eor
       4931;2026012500;    3;   I;   8;eor
       4931;2026012501;    3;   I;   8;eor
       4931;2026012502;    3;   I;   8;eor
       4931;2026012503;    3;   I;   8;eor
       4931;2026012504;    3;   I;   6;eor
       4931;2026012505;    3;   I;   4;eor
       4931;2026012506;    3;   I;   8;eor
       4931;2026012507;    3;   I;   8;eor
       4931;2026012508;    3;   I;   8;eor
       4931;2026012509;    3;   I;   8;eor
       4931;2026012510;    3;   I;   8;eor
       4931;2026012511;    3;   I;   8;eor
       4931;2026012512;    3;   I;   8;eor
       4931;2026012513;    3;   I;   8;eor
       4931;2026012514;    3;   I;   8;eor
       4931;2026012515;    3;   I;   8;eor
       4931;2026012516;    3;   I;   8;eor
       4931;2026012517;    3;   I;  -1;eor
       4931;2026012518;    3;   I;   7;eor
       4931;2026012519;    3;   I;   8;eor
       4931;2026012520;    3;   I;   8;eor
       4931;2026012521;    3;   I;   7;eor
       4931;2026012522;    3;   I;   8;eor
       4931;2026012523;    3;   I;  -1;eor
       4931;2026012600;    3;   I;  -1;eor
       4931;2026012601;    3;   I;   8;eor
       4931;2026012602;    3;   I;   8;eor
       4931;2026012603;    3;   I;   7;eor
       4931;2026012604;    3;   I;  -1;eor
       4931;2026012605;    3;   I;  -1;eor
       4931;2026012606;    3;   I;   8;eor
       4931;2026012607;    3;   I;   8;eor
       4931;2026012608;    3;   I;   8;eor
       4931;2026012609;    3;   I;   8;eor
       4931;2026012610;    3;   I;   8;eor
       4931;2026012611;    3;   I;   8;eor
       4931;2026012612;    3;   I;   8;eor
       4931;2026012613;    3;   I;   8;eor
       4931;2026012614;    3;   I;   8;eor
       4931;2026012615;    3;   I;   8;eor
       4931;2026012616;    3;   I;   8;eor
       4931;2026012617;    3;   I;   7;eor
       4931;2026012618;    3;   I;   8;eor
       4931;2026012619;    3;   I;   7;eor
       4931;2026012620;    3;   I;   8;eor
       4931;2026012621;    3;   I;   7;eor
       4931;2026012622;    3;   I;   8;eor
       4931;2026012623;    3;   I;   8;eor
       4931;2026012700;    3;   I;   8;eor
       4931;2026012701;    3;   I;   5;eor
       4931;2026012702;    3;   I;   8;eor
       4931;2026012703;    3;   I;   8;eor
       4931;2026012704;    3;   I;   1;eor
       4931;2026012705;    3;   I;   0;eor
       4931;2026012706;    3;   I;   0;eor
       4931;2026012707;    3;   I;   8;eor
       4931;2026012708;    3;   I;   4;eor
       4931;2026012709;    3;   I;   0;eor
       4931;2026012710;    3;   I;   4;eor
       4931;2026012711;    3;   I;   5;eor
       4931;2026012712;    3;   I;   8;eor
       4931;2026012713;    3;   I;   8;eor
       4931;2026012714;    3;   I;   8;eor
       4931;2026012715;    3;   I;   8;eor
       4931;2026012716;    3;   I;   8;eor
       4931;2026012717;    3;   I;   5;eor
       4931;2026012718;    3;   I;   7;eor
       4931;2026012719;    3;   I;   8;eor
       4931;2026012720;    3;   I;   7;eor
       4931;2026012721;    3;   I;  -1;eor
       4931;2026012722;    3;   I;  -1;eor
       4931;2026012723;    3;   I;  -1;eor
       4931;2026012800;    3;   I;   8;eor
       4931;2026012801;    3;   I;   8;eor
       4931;2026012802;    3;   I;  -1;eor
       4931;2026012803;    3;   I;   8;eor
       4931;2026012804;    3;   I;   8;eor
       4931;2026012805;    3;   I;   8;eor
       4931;2026012806;    3;   I;   8;eor
       4931;2026012807;    3;   I;   8;eor
       4931;2026012808;    3;   I;   7;eor
       4931;2026012809;    3;   I;   8;eor
       4931;2026012810;    3;   I;   8;eor
       4931;2026012811;    3;   I;   8;eor
       4931;2026012812;    3;   I;   8;eor
       4931;2026012813;    3;   I;   8;eor
       4931;2026012814;    3;   I;   8;eor
       4931;2026012815;    3;   I;   8;eor
       4931;2026012816;    3;   I;   3;eor
       4931;2026012817;    3;   I;   8;eor
       4931;2026012818;    3;   I;   8;eor
       4931;2026012819;    3;   I;   8;eor
       4931;2026012820;    3;   I;   8;eor
       4931;2026012821;    3;   I;   8;eor
       4931;2026012822;    3;   I;   8;eor
       4931;2026012823;    3;   I;   7;eor
       4931;2026012900;    3;   I;   8;eor
       4931;2026012901;    3;   I;   8;eor
       4931;2026012902;    3;   I;   8;eor
       4931;2026012903;    3;   I;   8;eor
       4931;2026012904;    3;   I;   8;eor
       4931;2026012905;    3;   I;   7;eor
       4931;2026012906;    3;   I;   8;eor
       4931;2026012907;    3;   I;   8;eor
       4931;2026012908;    3;   I;  -1;eor
       4931;2026012909;    3;   I;  -1;eor
       4931;2026012910;    3;   I;   5;eor
       4931;2026012911;    3;   I;   7;eor
       4931;2026012912;    3;   I;   8;eor
       4931;2026012913;    3;   I;   8;eor
       4931;2026012914;    3;   I;   7;eor
       4931;2026012915;    3;   I;   7;eor
       4931;2026012916;    3;   I;   7;eor
       4931;2026012917;    3;   I;   8;eor
       4931;2026012918;    3;   I;   8;eor
       4931;2026012919;    3;   I;   8;eor
       4931;2026012920;    3;   I;   8;eor
       4931;2026012921;    3;   I;   8;eor
       4931;2026012922;    3;   I;   8;eor
       4931;2026012923;    3;   I;   8;eor
       4931;2026013000;    3;   I;   8;eor
       4931;2026013001;    3;   I;   8;eor
       4931;2026013002;    3;   I;   8;eor
       4931;2026013003;    3;   I;   8;eor
       4931;2026013004;    3;   I;   8;eor
       4931;2026013005;    3;   I;   8;eor
       4931;2026013006;    3;   I;   8;eor
       4931;2026013007;    3;   I;   0;eor
       4931;2026013008;    3;   I;   8;eor
       4931;2026013009;    3;   I;   0;eor
       4931;2026013010;    3;   I;   0;eor
       4931;2026013011;    3;   I;   6;eor
       4931;2026013012;    3;   I;   0;eor
       4931;2026013013;    3;   I;   8;eor
       4931;2026013014;    3;   I;   7;eor
       4931;2026013015;    3;   I;   8;eor
       4931;2026013016;    3;   I;   8;eor
       4931;2026013017;    3;   I;   7;eor
       4931;2026013018;    3;   I;   8;eor
       4931;2026013019;    3;   I;   7;eor
       4931;2026013020;    3;   I;   8;eor
       4931;2026013021;    3;   I;   8;eor
       4931;2026013022;    3;   I;   8;eor
       4931;2026013023;    3;   I;   8;eor
       4931;2026013100;    3;   I;   8;eor
       4931;2026013101;    3;   I;   7;eor
       4931;2026013102;    3;   I;   8;eor
       4931;2026013103;    3;   I;   3;eor
       4931;2026013104;    3;   I;   8;eor
       4931;2026013105;    3;   I;   4;eor
       4931;2026013106;    3;   I;   8;eor
       4931;2026013107;    3;   I;   8;eor
       4931;2026013108;    3;   I;   8;eor
       4931;2026013109;    3;   I;   8;eor
       4931;2026013110;    3;   I;   8;eor
       4931;2026013111;    3;   I;   8;eor
       4931;2026013112;    3;   I;   8;eor
       4931;2026013113;    3;   I;   8;eor
       4931;2026013114;    3;   I;   5;eor
       4931;2026013115;    3;   I;   8;eor
       4931;2026013116;    3;   I;   0;eor
       4931;2026013117;    3;   I;   0;eor
       4931;2026013118;    3;   I;   2;eor
       4931;2026013119;    3;   I;   0;eor
       4931;2026013120;    3;   I;   8;eor
       4931;2026013121;    3;   I;   5;eor
       4931;2026013122;    3;   I;   0;eor
       4931;2026013123;    3;   I;   0;eor
       4931;2026020100;    3;   I;   4;eor
       4931;2026020101;    3;   I;   8;eor
       4931;2026020102;    3;   I;   8;eor
       4931;2026020103;    3;   I;   8;eor
       4931;2026020104;    3;   I;   8;eor
       4931;2026020105;    3;   I;   8;eor
       4931;2026020106;    3;   I;   8;eor
       4931;2026020107;    3;   I;   8;eor
       4931;2026020108;    3;   I;   8;eor
       4931;2026020109;    3;   I;   8;eor
       4931;2026020110;    3;   I;   8;eor
       4931;2026020111;    3;   I;   8;eor
       4931;2026020112;    3;   I;   8;eor
       4931;2026020113;    3;   I;   8;eor
       4931;2026020114;    3;   I;   8;eor
       4931;2026020115;    3;   I;   8;eor
       4931;2026020116;    3;   I;   8;eor
       4931;2026020117;    3;   I;   7;eor
       4931;2026020118;    3;   I;   0;eor
       4931;2026020119;    3;   I;   1;eor
       4931;2026020120;    3;   I;   6;eor
       4931;2026020121;    3;   I;   5;eor
       4931;2026020122;    3;   I;   7;eor
       4931;2026020123;    3;   I;   2;eor
       4931;2026020200;    3;   I;   5;eor
       4931;2026020201;    3;   I;   8;eor
       4931;2026020202;    3;   I;   3;eor
       4931;2026020203;    3;   I;   8;eor
       4931;2026020204;    3;   I;   8;eor
       4931;2026020205;    3;   I;   8;eor
       4931;2026020206;    3;   I;   7;eor
       4931;2026020207;    3;   I;   8;eor
       4931;2026020208;    3;   I;   7;eor
       4931;2026020209;    3;   I;   8;eor
       4931;2026020210;    3;   I;   8;eor
       4931;2026020211;    3;   I;   7;eor
       4931;2026020212;    3;   I;   7;eor
       4931;2026020213;    3;   I;   5;eor
       4931;2026020214;    3;   I;   7;eor
       4931;2026020215;    3;   I;   7;eor
       4931;2026020216;    3;   I;   7;eor
       4931;2026020217;    3;   I;   2;eor
       4931;2026020218;    3;   I;   8;eor
       4931;2026020219;    3;   I;   7;eor
       4931;2026020220;    3;   I;   1;eor
       4931;2026020221;    3;   I;   0;eor
       4931;2026020222;    3;   I;   2;eor
       4931;2026020223;    3;   I;   3;eor
       4931;2026020300;    3;   I;   8;eor
       4931;2026020301;    3;   I;   7;eor
       4931;2026020302;    3;   I;   8;eor
       4931;2026020303;    3;   I;   8;eor
       4931;2026020304;    3;   I;   8;eor
       4931;2026020305;    3;   I;   8;eor
       4931;2026020306;    3;   I;   8;eor
       4931;2026020307;    3;   I;   8;eor
       4931;2026020308;    3;   I;   8;eor
       4931;2026020309;    3;   I;   6;eor
       4931;2026020310;    3;   I;   7;eor
       4931;2026020311;    3;   I;   8;eor
       4931;2026020312;    3;   I;  -1;eor
       4931;2026020313;    3;   I;   7;eor
       4931;2026020314;    3;   I;   7;eor
       4931;2026020315;    3;   I;   8;eor
       4931;2026020316;    3;   I;   8;eor
       4931;2026020317;    3;   I;   8;eor
       4931;2026020318;    3;   I;   4;eor
       4931;2026020319;    3;   I;   8;eor
       4931;2026020320;    3;   I;   0;eor
       4931;2026020321;    3;   I;   0;eor
       4931;2026020322;    3;   I;   0;eor
       4931;2026020323;    3;   I;   0;eor
       4931;2026020400;    3;   I;   0;eor
       4931;2026020401;    3;   I;   3;eor
       4931;2026020402;    3;   I;   2;eor
       4931;2026020403;    3;   I;   0;eor
       4931;2026020404;    3;   I;   0;eor
       4931;2026020405;    3;   I;   0;eor
       4931;2026020406;    3;   I;   1;eor
       4931;2026020407;    3;   I;   8;eor
       4931;2026020408;    3;   I;   7;eor
       4931;2026020409;    3;   I;   8;eor
       4931;2026020410;    3;   I;   8;eor
       4931;2026020411;    3;   I;   8;eor
       4931;2026020412;    3;   I;   8;eor
       4931;2026020413;    3;   I;   8;eor
       4931;2026020414;    3;   I;   8;eor
       4931;2026020415;    3;   I;   7;eor
       4931;2026020416;    3;   I;   2;eor
       4931;2026020417;    3;   I;   4;eor
       4931;2026020418;    3;   I;   8;eor
       4931;2026020419;    3;   I;   8;eor
       4931;2026020420;    3;   I;   8;eor
       4931;2026020421;    3;   I;   8;eor
       4931;2026020422;    3;   I;   8;eor
       4931;2026020423;    3;   I;   8;eor
       4931;2026020500;    3;   I;   8;eor
       4931;2026020501;    3;   I;   8;eor
       4931;2026020502;    3;   I;   8;eor
       4931;2026020503;    3;   I;   8;eor
       4931;2026020504;    3;   I;   7;eor
       4931;2026020505;    3;   I;   6;eor
       4931;2026020506;    3;   I;   8;eor
       4931;2026020507;    3;   I;   8;eor
       4931;2026020508;    3;   I;   7;eor
       4931;2026020509;    3;   I;   8;eor
       4931;2026020510;    3;   I;   8;eor
       4931;2026020511;    3;   I;   8;eor
       4931;2026020512;    3;   I;   0;eor
       4931;2026020513;    3;   I;   0;eor
       4931;2026020514;    3;   I;   0;eor
       4931;2026020515;    3;   I;   0;eor
       4931;2026020516;    3;   I;   0;eor
       4931;2026020517;    3;   I;   0;eor
       4931;2026020518;    3;   I;   0;eor
       4931;2026020519;    3;   I;   0;eor
       4931;2026020520;    3;   I;   0;eor
       4931;2026020521;    3;   I;   7;eor
       4931;2026020522;    3;   I;   8;eor
       4931;2026020523;    3;   I;   8;eor
       4931;2026020600;    3;   I;   8;eor
       4931;2026020601;    3;   I;   8;eor
       4931;2026020602;    3;   I;   8;eor
       4931;2026020603;    3;   I;   8;eor
       4931;2026020604;    3;   I;   8;eor
       4931;2026020605;    3;   I;   8;eor
       4931;2026020606;    3;   I;   8;eor
       4931;2026020607;    3;   I;   8;eor
       4931;2026020608;    3;   I;   8;eor
       4931;2026020609;    3;   I;   8;eor
       4931;2026020610;    3;   I;   7;eor
       4931;2026020611;    3;   I;   8;eor
       4931;2026020612;    3;   I;   8;eor
       4931;2026020613;    3;   I;   7;eor
       4931;2026020614;    3;   I;   7;eor
       4931;2026020615;    3;   I;   8;eor
       4931;2026020616;    3;   I;   8;eor
       4931;2026020617;    3;   I;   7;eor
       4931;2026020618;    3;   I;   8;eor
       4931;2026020619;    3;   I;   7;eor
       4931;2026020620;    3;   I;   7;eor
       4931;2026020621;    3;   I;   8;eor
       4931;2026020622;    3;   I;   8;eor
       4931;2026020623;    3;   I;   8;eor
       4931;2026020700;    3;   I;   8;eor
       4931;2026020701;    3;   I;   8;eor
       4931;2026020702;    3;   I;   7;eor
       4931;2026020703;    3;   I;   8;eor
       4931;2026020704;    3;   I;   7;eor
